log(S/K),ttm,sigma,pathwise_delta,call_payoff,call_true,digital_payoff,digital_true,true_d_log(S/K),true_d_ttm,true_d2_log(S/K),path
0.09350294,0.87187016,0.87187016,0.0,0.0,0.4045486,0,0.37119466,0.77574325,0.3779636,1.2092525,1398
-0.14246489,2.9258273,2.9258273,0.0,0.0,0.73369557,0,0.0653171,0.79901266,0.12727383,0.8425128,1399
-0.07622393,1.5278028,1.5278028,1.9210228694939815,0.38600970447671945,0.49855486,1,0.2078819,0.70643675,0.28648537,0.8939514,1400
-0.6056482,0.7410884,0.7410884,0.0,0.0,0.061290063,0,0.11745896,0.17874898,0.19703852,0.44462624,1401
0.6498287,1.234898,1.234898,4.391419986819528,1.0955714324304404,1.2095118,1,0.46365556,1.6731673,0.39728564,1.9948827,1402
-0.26248902,0.63195026,0.63195026,1.4373820388957625,0.19890872508660817,0.12183496,1,0.23228624,0.35412115,0.30532864,0.83727425,1403
-0.43063363,2.5176814,2.5176814,0.0,0.0,0.48378593,0,0.07637511,0.56016105,0.14352828,0.6171692,1404
-0.2966014,0.44791088,0.44791088,1.6905221722485209,0.3002007961399715,0.057984725,1,0.18777001,0.24575473,0.2693984,0.8472101,1405
0.64375794,2.6332304,2.6332304,0.0,0.0,1.6490008,0,0.14182846,1.7908292,0.22454453,1.8761026,1406
-0.56243896,0.23315944,0.23315944,0.0,0.0,0.00045884913,0,0.005722167,0.006181048,0.016302692,0.07610176,1407
0.50919014,0.968863,0.968863,2.2336821660133097,0.49455086168387985,0.8875492,1,0.516401,1.4039502,0.3986051,1.8153656,1408
0.28813282,0.5056715,0.5056715,1.594801680404089,0.2628546229479827,0.43563634,1,0.6243655,1.0600019,0.37939692,1.810285,1409
0.45750374,2.08727,2.08727,0.0,0.0,1.2120131,0,0.20484272,1.4168558,0.283996,1.5529168,1410
0.6597341,1.585733,1.585733,7.575928444975034,1.752440709585163,1.3618774,1,0.35315257,1.71503,0.37160036,1.9493698,1411
0.47432706,2.8240848,2.8240848,0.0,0.0,1.4085172,0,0.106734246,1.5152515,0.18400142,1.5804058,1412
0.6146585,1.1619242,1.1619242,1.8344301418533746,0.35441143792751917,1.1228864,1,0.47927964,1.602166,0.39840412,1.9450492,1413
-0.5171775,0.21817237,0.21817237,0.0,0.0,0.00049826177,0,0.0065767593,0.0070749954,0.018442193,0.091605395,1414
0.41005003,2.3088112,2.3088112,0.0,0.0,1.2047863,0,0.16433328,1.3691196,0.24758264,1.4763535,1415
0.06331996,1.7805519,1.7805519,0.0,0.0,0.6801603,0,0.19635478,0.8765151,0.2768702,1.032012,1416
0.060297698,2.4995625,2.4995625,0.0,0.0,0.8443413,0,0.11016374,0.954505,0.1882363,1.0298127,1417
0.55302274,1.3358018,1.3358018,10485.808750056662,101.40022300055912,1.0959353,1,0.3997863,1.4957217,0.38628834,1.7849026,1418
0.654059,2.2407253,2.2407253,0.0,0.0,1.5678067,0,0.20370317,1.7715099,0.28305423,1.8978325,1419
0.2839662,0.59609056,0.59609056,0.0,0.0,0.46624988,0,0.5707703,1.0370202,0.39264855,1.6957264,1420
-0.023652414,2.998627,2.998627,0.0,0.0,0.8444084,0,0.06587956,0.910288,0.12812278,0.95301515,1421
-0.060437087,0.60357624,0.60357624,7.842185516059544,1.8003904018073613,0.20202595,1,0.34387153,0.5458975,0.36798677,1.1555749,1422
-0.1575642,2.5064218,2.5064218,0.0,0.0,0.6602419,0,0.09407445,0.75431633,0.16780289,0.8212655,1423
-0.19186449,0.7160707,0.7160707,0.0,0.0,0.17667162,0,0.2656653,0.44233695,0.32796067,0.9003374,1424
-0.15040345,2.3692732,2.3692732,0.0,0.0,0.6415642,0,0.10599407,0.74755824,0.1830791,0.8248305,1425
-0.5687228,2.597632,2.597632,0.0,0.0,0.42237952,0,0.064538114,0.48691764,0.1260939,0.5354595,1426
-0.58579797,2.6422586,2.6422586,0.0,0.0,0.41963607,0,0.06143568,0.48107174,0.12134652,0.526997,1427
0.38798198,1.4795835,1.4795835,0.0,0.0,0.92438424,0,0.31647888,1.2408631,0.35594678,1.4814352,1428
-0.07475884,1.3435576,1.3435576,0.0,0.0,0.4449508,0,0.23348394,0.6784347,0.3062023,0.9063388,1429
0.5970555,2.5179942,2.5179942,0.0,0.0,1.5410528,0,0.15341853,1.6944714,0.2366769,1.7884655,1430
0.15557136,1.7805188,1.7805188,50.95390328094277,6.13820031987582,0.7655501,1,0.21102053,0.9765706,0.2890225,1.1388955,1431
-0.6443829,1.9017028,1.9017028,0.0,0.0,0.2845219,0,0.098578066,0.38309994,0.17367022,0.4744235,1432
-0.47477347,0.78459466,0.78459466,0.0,0.0,0.099315435,0,0.1592812,0.25859663,0.2425958,0.5677955,1433
-0.40782037,1.3938553,1.3938553,0.0,0.0,0.27577645,0,0.16120633,0.43698278,0.24450839,0.61240155,1434
0.6595102,1.1714017,1.1714017,0.0,0.0,1.200513,0,0.49094817,1.6914612,0.3988396,2.031942,1435
-0.38995874,2.0294325,2.0294325,251.61597754377,14.862407809407495,0.42428508,1,0.11374154,0.53802663,0.1925877,0.6329239,1436
0.021842005,0.66980153,0.66980153,0.0,0.0,0.27637315,0,0.3812151,0.65758824,0.3811248,1.2265998,1437
0.60466963,1.2766806,1.2766806,0.0,0.0,1.1524471,0,0.43458462,1.5870317,0.3935671,1.8953055,1438
0.6615296,2.561323,2.561323,0.0,0.0,1.6644888,0,0.15329942,1.8177882,0.23655514,1.9101448,1439
-0.36548203,1.6846925,1.6846925,0.0,0.0,0.36466256,0,0.14473411,0.5093967,0.22764105,0.64451987,1440
-0.6250557,2.6985276,2.6985276,0.0,0.0,0.4077039,0,0.056951344,0.46465525,0.114343464,0.5070278,1441
-0.48020983,0.7743296,0.7743296,0.0,0.0,0.0954486,0,0.15688889,0.25233743,0.24019784,0.5625385,1442
-0.60535526,1.3757197,1.3757197,0.0,0.0,0.19668067,0,0.12968364,0.3263643,0.21118852,0.4798756,1443
-0.42264754,1.5512071,1.5512071,31.440506313960213,4.607183379615952,0.30654198,1,0.14730383,0.4538458,0.23034874,0.60234225,1444
0.09505781,1.2616454,1.2616454,0.0,0.0,0.54645896,0,0.28928375,0.8357427,0.34190693,1.1067436,1445
0.57177544,2.0850313,2.0850313,0.0,0.0,1.3838054,0,0.22115836,1.6049638,0.2969858,1.7474009,1446
0.05159633,0.53128743,0.53128743,8.017993386868568,1.831606253710373,0.2424972,1,0.43308395,0.6755813,0.393317,1.4158906,1447
0.17465861,1.6062611,1.6062611,0.0,0.0,0.73167604,0,0.24371743,0.97539353,0.31347668,1.1705527,1448
-0.41329974,0.5024398,0.5024398,0.0,0.0,0.046318725,0,0.14145495,0.18777373,0.22414382,0.6338845,1449
0.41669738,1.9246727,1.9246727,0.0,0.0,1.1081926,0,0.22788402,1.3360766,0.30207735,1.4930266,1450
0.1632901,2.5077195,2.5077195,0.0,0.0,0.9499186,0,0.11727009,1.0671887,0.19681412,1.1456721,1451
0.50480086,0.15799144,0.15799144,1.8704131345295991,0.3676304535405539,0.6566938,1,0.99908376,1.6557776,0.0031071836,1.6754442,1452
0.6222287,1.425115,1.425115,1.7409524469235862,0.3194516107140086,1.2384434,1,0.39129668,1.62974,0.38403937,1.8992195,1453
-0.21085429,1.5288404,1.5288404,24.861242724091426,3.9861047573088912,0.41143286,1,0.18343872,0.5948716,0.26552522,0.76854914,1454
-0.56757796,2.1887372,2.1887372,0.0,0.0,0.36455348,0,0.087918304,0.4524718,0.15958612,0.5253842,1455
-0.37994313,0.3166878,0.3166878,0.0,0.0,0.0145772025,0,0.0872185,0.10179575,0.15863734,0.60272247,1456
-0.08616988,1.2774602,1.2774602,0.0,0.0,0.4169351,0,0.24003679,0.6569719,0.3108992,0.90034485,1457
0.6178626,2.3778956,2.3778956,0.0,0.0,1.5418348,0,0.17641556,1.7182504,0.25909436,1.82721,1458
-0.1686984,1.6432192,1.6432192,0.0,0.0,0.4676538,0,0.17767209,0.6453259,0.2602588,0.8037094,1459
0.37537137,2.274554,2.274554,9.783269977634518,2.127821948682082,1.1497463,1,0.16546401,1.3152103,0.2486846,1.4245437,1460
0.05611261,1.1556283,1.1556283,9.978396298604423,2.1588600842666374,0.47854173,1,0.29831314,0.7768549,0.34680396,1.0769548,1461
-0.43972042,2.7682543,2.7682543,0.0,0.0,0.5117829,0,0.061418895,0.5732018,0.121320635,0.61702746,1462
-0.24851528,0.32430124,0.32430124,0.0,0.0,0.03624189,0,0.17658436,0.21282625,0.25925115,1.0122408,1463
0.21236904,0.36437678,0.36437678,0.0,0.0,0.30625892,0,0.6556573,0.96191627,0.3681758,1.9723423,1464
0.23962569,1.6326091,1.6326091,0.0,0.0,0.80601746,0,0.25157875,1.0575962,0.31883752,1.2528894,1465
-0.090442196,1.4653891,1.4653891,0.0,0.0,0.47064662,0,0.21347737,0.684124,0.29098463,0.8826956,1466
-0.37617707,1.9515558,1.9515558,0.0,0.0,0.41635108,0,0.121295445,0.53764653,0.20155843,0.64092743,1467
0.30762812,0.7642628,0.7642628,0.0,0.0,0.55781204,0,0.5081318,1.0659437,0.39885944,1.5878317,1468
-0.45903945,0.755482,0.755482,0.0,0.0,0.09627843,0,0.16222554,0.25850394,0.24551477,0.58348155,1469
0.60535276,2.2724178,2.2724178,0.0,0.0,1.4924722,0,0.1922001,1.6846722,0.27328783,1.8049352,1470
-0.4326575,0.94611907,0.94611907,0.0,0.0,0.15237764,0,0.17609328,0.32847092,0.2587947,0.6020039,1471
-0.54438066,2.209146,2.209146,0.0,0.0,0.37847853,0,0.088348664,0.46682718,0.16016811,0.53932947,1472
-0.0032609769,1.9580503,1.9580503,0.0,0.0,0.66971064,0,0.16337273,0.83308333,0.24664247,0.95904666,1473
0.027101498,0.34164876,0.34164876,0.0,0.0,0.15166548,0,0.46354815,0.61521363,0.3972758,1.7780333,1474
0.011357792,2.162276,2.162276,0.0,0.0,0.73019636,0,0.1409893,0.87118566,0.22364324,0.9746152,1475
-0.0877975,2.6505945,2.6505945,0.0,0.0,0.7388824,0,0.087165125,0.82604754,0.15856478,0.88586986,1476
0.6859591,2.468274,2.468274,0.0,0.0,1.6866095,0,0.1694789,1.8560884,0.25255576,1.9584092,1477
-0.01901911,0.12569942,0.12569942,0.0,0.0,0.0407885,0,0.4152127,0.4560012,0.3898981,3.55783,1478
-0.03057253,1.6651703,1.6651703,0.0,0.0,0.5709877,0,0.19739991,0.7683876,0.27776152,0.9351943,1479
-0.10845526,2.748678,2.748678,0.0,0.0,0.7368993,0,0.078710906,0.81561023,0.1468493,0.86903566,1480
-0.600507,1.8363044,1.8363044,0.0,0.0,0.28993696,0,0.10653439,0.39647135,0.18375269,0.4965379,1481
0.12886526,0.9419456,0.9419456,1.4795147636886128,0.21635303477438628,0.4593787,1,0.36912742,0.8285061,0.37727848,1.2290372,1482
-0.37711674,0.66417944,0.66417944,0.0,0.0,0.094928324,0,0.18409124,0.27901956,0.26611325,0.6796843,1483
0.19076656,2.0863478,2.0863478,0.0,0.0,0.8843333,0,0.1706149,1.0549482,0.25363946,1.1765192,1484
-0.622677,2.3366363,2.3366363,0.0,0.0,0.3623467,0,0.0756717,0.4380184,0.14252077,0.4990124,1485
0.6673442,2.7464957,2.7464957,9.769267183329248,2.1255830226703885,1.7165287,1,0.12918177,1.8457104,0.21062183,1.9223979,1486
-0.042968083,2.726578,2.726578,0.0,0.0,0.78883624,0,0.08394,0.87277627,0.1541506,0.9293125,1487
0.55001974,1.0839125,1.0839125,0.0,0.0,0.9922649,0,0.48623246,1.4784974,0.3987047,1.8463358,1488
-0.033879407,1.8512431,1.8512431,0.0,0.0,0.6180315,0,0.17260465,0.7906362,0.25552544,0.9286653,1489
-0.6095109,0.39440563,0.39440563,0.0,0.0,0.0075702854,0,0.040702313,0.048272543,0.08740036,0.2698729,1490
0.4466828,0.3739414,0.3739414,0.0,0.0,0.58933336,0,0.84316605,1.4324994,0.24014254,2.0746927,1491
0.20542628,0.30725884,0.30725884,0.0,0.0,0.27900422,0,0.6967053,0.9757097,0.3494047,2.1128774,1492
0.3905982,2.7887182,2.7887182,0.0,0.0,1.2806857,0,0.104867354,1.385553,0.18166935,1.4506973,1493
-0.09957771,0.54205406,0.54205406,0.0,0.0,0.15945339,0,0.32465124,0.48410463,0.35975614,1.1477953,1494
0.19122092,1.4987459,1.4987459,0.0,0.0,0.7133397,0,0.26704141,0.98038113,0.32881922,1.1997774,1495
0.49383825,1.3559098,1.3559098,4.69701251067454,1.167259113804489,1.0181303,1,0.37685803,1.3949883,0.37978277,1.6750827,1496
0.18169528,1.0418363,1.0418363,0.0,0.0,0.5428413,0,0.36447635,0.9073177,0.37569553,1.2679267,1497
-0.21116918,1.659419,1.659419,0.0,0.0,0.44506177,0,0.1692926,0.6143544,0.2523776,0.7664423,1498
0.22531386,0.10809358,0.10809358,1.2975000959252156,0.13907862362598755,0.25353175,1,0.97884136,1.232373,0.05078417,1.7021894,1499
0.2382405,1.2024331,1.2024331,0.0,0.0,0.6564843,0,0.34344304,0.9999273,0.3678143,1.305819,1500
0.6385091,1.4900978,1.4900978,0.0,0.0,1.2900786,0,0.37579352,1.6658722,0.37944728,1.920518,1501
-0.17895351,2.4295828,2.4295828,0.0,0.0,0.63123703,0,0.09879515,0.7300322,0.17395008,0.8016289,1502
-0.103858724,2.132794,2.132794,0.0,0.0,0.6297693,0,0.13240533,0.76217467,0.21424079,0.8626254,1503
0.43269432,2.5643091,2.5643091,0.0,0.0,1.2954935,0,0.13276462,1.4282581,0.21464115,1.5119613,1504
0.007988265,1.1912649,1.1912649,0.0,0.0,0.45439723,0,0.2779552,0.73235244,0.33542535,1.0139232,1505
0.32795995,0.50862604,0.50862604,0.0,0.0,0.48039395,0,0.65191025,1.1323043,0.36965796,1.8590817,1506
-0.055854544,1.2630638,1.2630638,0.0,0.0,0.43270934,0,0.24959862,0.68230796,0.3175056,0.93368524,1507
-0.39440748,2.892873,2.892873,0.0,0.0,0.55325055,0,0.056736484,0.609987,0.11400357,0.64939547,1508
0.3399247,0.72155005,0.72155005,10.903301922537366,2.3020150323449484,0.57610035,1,0.5439255,1.1200259,0.39652163,1.6695672,1509
-0.5113275,0.60679054,0.60679054,0.0,0.0,0.050936326,0,0.12588298,0.17681926,0.20686729,0.5177397,1510
-0.41785178,2.838578,2.838578,0.0,0.0,0.5328967,0,0.058616545,0.5915132,0.11696393,0.6327183,1511
0.17581676,2.8547769,2.8547769,0.0,0.0,1.0248536,0,0.08600066,1.1108543,0.15697865,1.1658423,1512
0.34278873,0.5327869,0.5327869,0.0,0.0,0.50629365,0,0.64691114,1.1532049,0.3715763,1.8506249,1513
0.5471536,2.3314133,2.3314133,0.0,0.0,1.4129326,0,0.17592186,1.5888546,0.25863516,1.6997895,1514
-0.31526205,1.3462533,1.3462533,2.448480851105174,0.5647622511435275,0.30645266,1,0.18212306,0.48857573,0.2643348,0.68492424,1515
-0.53965074,1.5274255,1.5274255,9.01434945363468,2.0023905900245373,0.25231558,1,0.13199289,0.3843085,0.21378049,0.5242698,1516
0.6322149,1.5461956,1.5461956,0.0,0.0,1.3007342,0,0.35784924,1.6585834,0.37334052,1.900041,1517
-0.47907132,2.9082775,2.9082775,0.0,0.0,0.5055344,0,0.0527381,0.55827254,0.10760358,0.5952716,1518
-0.41912255,0.63551724,0.63551724,1.6236004306189358,0.27420579725247207,0.07664907,1,0.16422096,0.24087003,0.24747293,0.630274,1519
-0.2892788,2.3418849,2.3418849,0.0,0.0,0.5406376,0,0.09775222,0.6383898,0.17260319,0.7120925,1520
0.04074507,0.116454914,0.116454914,1.312122602834279,0.14547921962580102,0.071059465,1,0.61472327,0.68578273,0.38233095,3.9688637,1521
0.5307089,1.9229693,1.9229693,0.0,0.0,1.270082,0,0.24651402,1.5165961,0.31540617,1.6806165,1522
0.36119348,1.9927661,1.9927661,0.0,0.0,1.0560964,0,0.20749876,1.2635952,0.28617334,1.4072014,1523
0.28856763,2.285748,2.285748,0.0,0.0,1.0434631,0,0.15466535,1.1981285,0.23794775,1.302229,1524
-0.45029536,2.785291,2.785291,0.0,0.0,0.5077985,0,0.060054723,0.5678532,0.11920802,0.61065227,1525
-0.19729376,2.2861218,2.2861218,0.0,0.0,0.59218866,0,0.10946817,0.7016568,0.18738249,0.783622,1526
-0.02993713,2.2232175,2.2232175,225.40304097114222,14.013427855802723,0.70816994,1,0.13027878,0.8384487,0.21185893,0.9337425,1527
-0.4887714,0.8359838,0.8359838,0.0,0.0,0.10807918,0,0.15801297,0.26609218,0.24132758,0.55476713,1528
-0.3140931,2.9792352,2.9792352,0.0,0.0,0.6143628,0,0.055351093,0.66971385,0.11180234,0.70724106,1529
-0.2657066,1.4583856,1.4583856,0.0,0.0,0.36160684,0,0.18104625,0.5426531,0.26335564,0.72323334,1530
-0.5167049,1.3106053,1.3106053,0.0,0.0,0.21270168,0,0.14696217,0.35966384,0.22999035,0.5351479,1531
0.069647,1.555445,1.555445,0.0,0.0,0.6201222,0,0.23179564,0.85191786,0.3049695,1.0479835,1532
0.28422943,1.2427638,1.2427638,0.0,0.0,0.71884906,0,0.34728003,1.0661291,0.36934096,1.3633224,1533
-0.59620136,1.8215489,1.8215489,0.0,0.0,0.28892133,0,0.10784342,0.39676476,0.18537799,0.4985342,1534
-0.026168937,1.1139113,1.1139113,0.0,0.0,0.40417546,0,0.28080612,0.6849816,0.33709222,0.9876019,1535
0.39122778,0.7958401,0.7958401,2.900886932280301,0.7031990066052556,0.66514665,1,0.5373147,1.2024614,0.39719594,1.7015516,1536
0.3437873,2.7911851,2.7911851,0.0,0.0,1.2178295,0,0.10161134,1.3194408,0.17755595,1.3830539,1537
0.43678406,2.7907026,2.7907026,0.0,0.0,1.3466182,0,0.10770291,1.4543211,0.18520398,1.5206858,1538
-0.07175372,1.5391117,1.5391117,1.5385976715479046,0.24040215675578258,0.50496227,1,0.20719975,0.712162,0.28592944,0.89793766,1539
0.44438648,2.8902273,2.8902273,0.0,0.0,1.3755862,0,0.098289676,1.4738759,0.17329808,1.533836,1540
-0.35939255,1.3055798,1.3055798,0.0,0.0,0.27505687,0,0.17668712,0.451744,0.25934654,0.6503887,1541
-0.19295754,1.2233987,1.2233987,0.0,0.0,0.33579123,0,0.22082144,0.5566127,0.29672682,0.7991557,1542
-0.44866645,2.7590277,2.7590277,0.0,0.0,0.50556225,0,0.061520837,0.56708306,0.12147787,0.6111123,1543
-0.045076,1.9354593,1.9354593,0.0,0.0,0.63021594,0,0.16083813,0.79105407,0.24414378,0.91719663,1544
-0.14963658,2.3113003,2.3113003,0.0,0.0,0.63133734,0,0.111158304,0.74249566,0.18945265,0.82446367,1545
-0.35915127,1.2969571,1.2969571,0.0,0.0,0.27292666,0,0.17737973,0.45030636,0.25998843,0.6507667,1546
0.34904218,1.2803048,1.2803048,19.62674052510033,3.4302075076818133,0.80494475,1,0.35661256,1.1615573,0.3728881,1.4528067,1547
-0.25806317,0.34158075,0.34158075,0.0,0.0,0.038679913,0,0.17714837,0.2158282,0.25977415,0.97633415,1548
-0.31496006,2.9035573,2.9035573,0.0,0.0,0.6050859,0,0.059350107,0.66443604,0.11811076,0.705114,1549
-0.51169467,0.761081,0.761081,0.0,0.0,0.08473328,0,0.14620107,0.23093435,0.22919028,0.5320722,1550
-0.08481113,1.5333744,1.5333744,1.1843732558441076,0.08828913341112621,0.4941087,1,0.2055392,0.6996479,0.28456935,0.8852317,1551
-0.273149,0.4323698,0.4323698,0.0,0.0,0.059631526,0,0.19823748,0.257869,0.27847302,0.9019312,1552
-0.18122633,1.9761655,1.9761655,0.0,0.0,0.5397712,0,0.14011815,0.6798894,0.2227043,0.79258454,1553
-0.3659855,1.2335387,1.2335387,1.3459503539181696,0.1601510170604219,0.25332358,1,0.18049908,0.43382266,0.26285636,0.6469139,1554
0.36481097,2.3262193,2.3262193,14.83702050884881,2.851885515228172,1.1485429,1,0.1571395,1.3056824,0.24045026,1.4090477,1555
0.59611124,1.6322981,1.6322981,0.0,0.0,1.2735294,0,0.32601225,1.5995417,0.36037248,1.8203177,1556
-0.0028670607,0.47549,0.47549,0.0,0.0,0.18622398,0,0.40370268,0.58992666,0.3872629,1.4043769,1557
0.19823791,0.13114747,0.13114747,1.5191275508187232,0.23252894009858882,0.22337937,1,0.9259101,1.1492894,0.14024252,2.2186377,1558
0.5090089,0.71610117,0.71610117,0.0,0.0,0.7885967,0,0.63786405,1.4264607,0.37487724,1.9499582,1559
0.6915247,2.200605,2.200605,0.0,0.0,1.6238942,0,0.21591634,1.8398106,0.29291198,1.9729159,1560
0.15736726,2.502691,2.502691,1.171538328561894,0.08237622842342973,0.9426295,1,0.117324896,1.0599544,0.19687928,1.1386214,1561
0.54034907,1.0898716,1.0898716,0.0,0.0,0.9804276,0,0.4804021,1.4608297,0.3984608,1.8264331,1562
0.5664513,1.6541827,1.6541827,0.0,0.0,1.2346718,0,0.3139603,1.5486321,0.35473514,1.7630795,1563
0.40403756,0.79603857,0.79603857,0.0,0.0,0.6807687,0,0.5436133,1.224382,0.396556,1.7225438,1564
-0.05416059,2.6532855,2.6532855,0.0,0.0,0.7676088,0,0.08898122,0.85659003,0.16102147,0.91727763,1565
-0.58064383,2.8991008,2.8991008,0.0,0.0,0.45085952,0,0.0494884,0.5003479,0.102292866,0.53563225,1566
-0.67123604,2.2835262,2.2835262,0.0,0.0,0.33420277,0,0.07554242,0.4097452,0.1423352,0.4720765,1567
-0.031606633,0.3577715,0.3577715,1.744596264696284,0.32083162889821004,0.12474707,1,0.3946465,0.51939356,0.38494912,1.5953573,1568
-0.00788173,1.3676438,1.3676438,0.0,0.0,0.5000082,0,0.24522763,0.74523586,0.3145217,0.9752093,1569
-0.128423,2.9724665,2.9724665,0.0,0.0,0.7508764,0,0.06307804,0.8139545,0.12386936,0.85562676,1570
0.09450001,0.765216,0.765216,1.2990778974492514,0.13977092745379882,0.3645767,1,0.39777386,0.76235056,0.3857721,1.2664856,1571
0.07231286,2.0443678,2.0443678,0.0,0.0,0.75711167,0,0.16186741,0.91897905,0.24516162,1.0388995,1572
0.46664476,2.821834,2.821834,0.0,0.0,1.3965101,0,0.10646525,1.5029753,0.18366662,1.568063,1573
-0.54251647,2.34229,2.34229,0.0,0.0,0.3999533,0,0.08034383,0.48029715,0.14914887,0.5439736,1574
-0.38098466,1.8656944,1.8656944,0.0,0.0,0.39617187,0,0.12775819,0.5239301,0.20900802,0.635957,1575
0.40619114,1.569445,1.569445,0.0,0.0,0.978927,0,0.2994752,1.2784022,0.34741703,1.4997652,1576
0.4822043,2.7935617,2.7935617,0.0,0.0,1.4148065,0,0.11044445,1.5252509,0.18858014,1.5927562,1577
0.68597203,1.2447268,1.2447268,0.0,0.0,1.275217,0,0.4715951,1.7468122,0.39793065,2.0665052,1578
0.5169658,2.71368,2.71368,0.0,0.0,1.4530838,0,0.12173926,1.574823,0.20207651,1.6492889,1579
0.54051477,1.3500535,1.3500535,0.0,0.0,1.0828497,0,0.39178824,1.474638,0.3841747,1.7592005,1580
-0.2573684,2.2939806,2.2939806,0.0,0.0,0.5528436,0,0.10398211,0.65682566,0.18055683,0.73553467,1581
-0.13632593,2.7555704,2.7555704,0.0,0.0,0.7154973,0,0.07675277,0.7922501,0.1440678,0.8445325,1582
-0.3215023,1.6968645,1.6968645,0.0,0.0,0.3905401,0,0.14965817,0.54019827,0.23280422,0.677395,1583
0.14736226,0.99865156,0.99865156,0.0,0.0,0.49631476,0,0.3625074,0.85882217,0.3750081,1.2343366,1584
0.6083134,0.24786149,0.24786149,8.935234657948058,1.9891863815041044,0.8381002,1,0.9901053,1.8282055,0.02640701,1.9347447,1585
-0.21537346,2.4468539,2.4468539,0.0,0.0,0.60810554,0,0.09485335,0.7029589,0.16882615,0.7719561,1586
0.079021245,1.9038287,1.9038287,0.0,0.0,0.727494,0,0.18130374,0.90879774,0.2635902,1.0472504,1587
-0.2823887,0.86283237,0.86283237,0.0,0.0,0.18424019,0,0.22401685,0.40825704,0.29916823,0.7549851,1588
-0.45775443,2.6444938,2.6444938,0.0,0.0,0.48604628,0,0.06741235,0.55345863,0.13042387,0.60277766,1589
-0.42256257,2.768878,2.768878,0.0,0.0,0.5217855,0,0.062140495,0.58392596,0.12243189,0.6281431,1590
-0.6128179,2.6727817,2.6727817,0.0,0.0,0.4104383,0,0.05871274,0.46915105,0.11711459,0.51296854,1591
0.6228531,1.844402,1.844402,1.5022286190906584,0.22565432980556954,1.3911917,1,0.2794414,1.6706331,0.33629733,1.8529671,1592
-0.13463745,2.9320867,2.9320867,0.0,0.0,0.74077374,0,0.06527179,0.80604553,0.1272053,0.84942937,1593
0.4631899,2.6369364,2.6369364,1.7290157251736673,0.3149204021132008,1.3551964,1,0.12655802,1.4817544,0.2076399,1.5604973,1594
0.25137603,0.40235516,0.40235516,0.0,0.0,0.3588872,0,0.66406536,1.0229527,0.36471087,1.9293928,1595
-0.42708796,2.9452074,2.9452074,0.0,0.0,0.53940994,0,0.05287283,0.5922828,0.1078216,0.62889194,1596
-0.44990486,1.6915385,1.6915385,0.0,0.0,0.32535714,0,0.13312437,0.45848152,0.2150414,0.58560926,1597
0.4325075,2.768104,2.768104,0.0,0.0,1.3362025,0,0.109760076,1.4459625,0.18774113,1.5137855,1598
-0.32617882,2.30499,2.30499,0.0,0.0,0.5112542,0,0.097831875,0.6090861,0.17270629,0.68401325,1599
0.5729349,1.9779433,1.9779433,3.5675975075360498,0.8888084648411045,1.3530288,1,0.24217924,1.595208,0.3124048,1.7531523,1600
-0.49898916,1.0473499,1.0473499,3.799197208741134,0.9491528816340702,0.15638132,1,0.15862985,0.31501114,0.24194528,0.54601824,1601
0.24635646,0.17838708,0.17838708,2.046562263175474,0.4305811606851271,0.28704727,1,0.9017917,1.1888391,0.17319286,2.159722,1602
0.43595335,0.90253514,0.90253514,0.0,0.0,0.7630247,0,0.51267004,1.2756947,0.3987411,1.7174959,1603
